,Time,xPosition,yPosition,xVelocity,yVelocity,ElasticPotential,GravitationalPotential,KineticEnergy,Energy
34,0.34000000000000014,6.7505868528819555,-0.055984142739123645,0.44328599030236243,-0.3384828897399305,1.5326835739406035,-0.055984142739123645,0.15553656792252007,1.6322359991239999
35,0.35000000000000014,6.755019712784979,-0.05936897163652295,0.4257784024222742,-0.34833769535605585,1.5405049936895208,-0.05936897163652295,0.15131319898761625,1.632449221040614
36,0.36000000000000015,6.759277496809202,-0.06285234859008351,0.4082262743015966,-0.3581834320317631,1.5480427863715662,-0.06285234859008351,0.14747203100610753,1.6326624687875901
37,0.37000000000000016,6.763359759552218,-0.06643418291040114,0.3906313378381108,-0.3680198223736975,1.5552942095165636,-0.06643418291040114,0.14401571588058004,1.6328757424867426
38,0.38000000000000017,6.767266072930599,-0.0701143811341381,0.37299532830092064,-0.3778465898494704,1.562256643169987,-0.0701143811341381,0.14094678019759274,1.6330890422334416
39,0.3900000000000002,6.7709960262136075,-0.07389284703263281,0.35531998412628923,-0.38766345890637144,1.568927590882318,-0.07389284703263281,0.13826762424537922,1.6333023680950645
40,0.4000000000000002,6.77454922605487,-0.07776948162169653,0.3376070467128925,-0.3974701550896627,1.5753046806425435,-0.07776948162169653,0.1359805210886009,1.633515720109448
41,0.4100000000000002,6.777925296522,-0.08174418317259316,0.31985826021649066,-0.40726640516045254,1.5813856657553975,-0.08174418317259316,0.1340876157005191,1.6337290982833235
42,0.4200000000000002,6.781123879124165,-0.08581684722419769,0.3020753713440195,-0.4170519372131479,1.5871684256620335,-0.08581684722419769,0.1325909241529334,1.6339425025907692
43,0.4300000000000002,6.784144632837605,-0.08998736659632917,0.2842601291471032,-0.4268264807924827,1.5926509667037785,-0.08998736659632917,0.13149233286421172,1.634155932971661
44,0.4400000000000002,6.786987234129076,-0.094255631404254,0.2664142848149906,-0.43658976701012,1.5978314228286237,-0.094255631404254,0.13079359790571687,1.6343693893300866
45,0.45000000000000023,6.7896513769772255,-0.0986215290743552,0.24853959146691704,-0.44634152866082594,1.6027080562402611,-0.0986215290743552,0.13049634436691246,1.6345828715328183
46,0.46000000000000024,6.792136772891895,-0.10308494436096347,0.23063780394389322,-0.4560815003382126,1.607279257989266,-0.10308494436096347,0.13060206577940836,1.634796379407711
47,0.47000000000000025,6.794443150931333,-0.10764575936434559,0.2127106785999235,-0.4658094185500468,1.6115435485063185,-0.10764575936434559,0.1311121236001863,1.6350099127421591
48,0.48000000000000026,6.796570257717333,-0.11230385354984605,0.19475997309265536,-0.47552502183312223,1.6154995780771206,-0.11230385354984605,0.1320277467542216,1.6352234712814964
49,0.49000000000000027,6.798517857448259,-0.11705910376817727,0.17678744617346243,-0.4852280508676913,1.6191461272589007,-0.11705910376817727,0.13335003123669684,1.6354370547274204
50,0.5000000000000002,6.800285731909994,-0.12191138427685418,0.15879485747696248,-0.49491824859145334,1.622482107238286,-0.12191138427685418,0.1350799397749802,1.635650662736412
51,0.5100000000000002,6.801873680484763,-0.12686056676276872,0.14078396730997306,-0.5045953603130957,1.6255065601303709,-0.12686056676276872,0.13721830155051923,1.6358642949181215
52,0.5200000000000002,6.803281520157863,-0.13190652036589967,0.12275653643990633,-0.5142591338253832,1.6282186592188974,-0.13190652036589967,0.13976581198077773,1.6360779508337755
53,0.5300000000000002,6.804509085522262,-0.13704911170415351,0.10471432588260532,-0.523909319517792,1.6306177091373826,-0.13704911170415351,0.14272303256132213,1.6362916299945514
54,0.5400000000000003,6.805556228781088,-0.14228820489933144,0.08665909668962345,-0.5335456704886831,1.6327031459911605,-0.14228820489933144,0.14609039076813993,1.636505331859969
55,0.5500000000000003,6.806422819747984,-0.14762366160421828,0.06859260973494925,-0.5431679426570113,1.6344745374202119,-0.14762366160421828,0.14986818002025065,1.636719055836244
56,0.5600000000000003,6.807108745845333,-0.15305534103078838,0.050516625501178296,-0.5527758948735637,1.6359315826027978,-0.15305534103078838,0.15405655970264773,1.6369328012746571
57,0.5700000000000003,6.807613912100345,-0.15858309997952402,0.03243290386513391,-0.5623692890317222,1.6370741121998247,-0.15858309997952402,0.15865555524958486,1.6371465674698857
58,0.5800000000000003,6.807938241138997,-0.16420679286984124,0.014343203882938738,-0.5719478901777454,1.6379020882399946,-0.16420679286984124,0.1636650582882009,1.6373603536583543
59,0.5900000000000003,6.808081673177826,-0.1699262717716187,-0.0037507164254613756,-0.5815114666205616,1.6384156039457172,-0.1699262717716187,0.16908482684245038,1.6375741590165487
60,0.6000000000000003,6.8080441660135715,-0.17574138643782433,-0.02184710029231947,-0.5910597900410696,1.6386148834998695,-0.17574138643782433,0.17491448559728795,1.6377879826593331
61,0.6100000000000003,6.807825695010648,-0.18165198433823504,-0.03994419241865396,-0.6005926356009366,1.6385002817534464,-0.18165198433823504,0.1811535262230289,1.6380018236382403
62,0.6200000000000003,6.8074262530864615,-0.1876579106942444,-0.0580402391913581,-0.6101097820508893,1.6380722838742197,-0.1876579106942444,0.18780130775978685,1.638215680939762
63,0.6300000000000003,6.806845850694548,-0.19375900851475328,-0.07613348890085103,-0.6196110118384888,1.6373315049365076,-0.19375900851475328,0.19485705706186593,1.6384295534836202
